name,released,rating,ratings_count,added,reviews_count,genres,platform,game_mode,status_yet,status_owned,status_beaten,status_toplay,status_dropped,status_playing,platform_visual,genres_visual,rating_rango,genres_clean
FRONTIERS,2014-12-15,2.11,9,300,9,"['Adventure', 'RPG', 'Casual', 'Indie']",['PC'],Singleplayer,13,285,1,2,2,1,['PC'],"['Adventure', 'RPG', 'Casual', 'Indie']","(-0.001, 17.0]","['Adventure', 'RPG', 'Casual', 'Indie']"
Grand Pigeon's Duty,2016-08-05,3.07,14,300,14,"['Action', 'Adventure', 'RPG', 'Simulation', 'Casual', 'Indie']",['PC'],Singleplayer,10,279,6,1,5,1,['PC'],"['Action', 'Adventure', 'RPG', 'Simulation', 'Casual', 'Indie']","(-0.001, 17.0]","['Action', 'Adventure', 'RPG', 'Simulation', 'Casual', 'Indie']"
007 Legends,2012-10-16,2.69,45,300,45,"['Action', 'Shooter']","['PC', 'PlayStation', 'Xbox', 'Nintendo']",Other,10,220,38,14,15,3,"['PC', 'PlayStation', 'Xbox', 'Nintendo']","['Action', 'Shooter']","(44.0, 128.0]","['Action', 'Shooter']"
Monster Hunter Stories 2: Wings of Ruin Trial Version,2021-07-08,3.17,12,299,12,"['Adventure', 'RPG']",['PC'],Both,2,285,4,4,4,1,['PC'],"['Adventure', 'RPG']","(-0.001, 17.0]","['Adventure', 'RPG']"
Hidden Through Time,2020-03-12,3.76,45,299,45,"['Casual', 'Educational', 'Puzzle']","['PC', 'PlayStation', 'Xbox', 'iOS', 'Android', 'Apple Macintosh', 'Nintendo']",Singleplayer,6,207,34,33,15,4,"['PC', 'PlayStation', 'Xbox', 'iOS', 'Android', 'Apple Macintosh', 'Nintendo']","['Casual', 'Educational', 'Puzzle']","(44.0, 128.0]","['Casual', 'Educational', 'Puzzle']"
Panzer Dragoon: Remake,2020-03-26,2.86,20,299,21,"['Action', 'Shooter']","['PC', 'PlayStation', 'Xbox', 'Nintendo']",Singleplayer,19,242,13,15,7,3,"['PC', 'PlayStation', 'Xbox', 'Nintendo']","['Action', 'Shooter']","(17.0, 44.0]","['Action', 'Shooter']"
Bomberman Live,2007-01-14,3.31,13,299,13,['Action'],['Xbox'],Other,6,279,2,2,10,1,['Xbox'],['Action'],"(-0.001, 17.0]",['Action']
Einar,2017-07-20,3.2,10,299,10,"['Action', 'Strategy', 'Casual', 'Indie']",['PC'],Both,7,282,2,3,4,1,['PC'],"['Action', 'Strategy', 'Casual', 'Indie']","(-0.001, 17.0]","['Action', 'Strategy', 'Casual', 'Indie']"
"Biing!: Sex, Intrigue and Scalpels",1994-12-31,0.0,2,299,2,['Strategy'],"['PC', 'Apple Macintosh', 'Linux']",Other,31,263,1,2,3,1,"['PC', 'Apple Macintosh', 'Linux']",['Strategy'],"(-0.001, 17.0]",['Strategy']
Firefly Online Cortex,2015-01-29,0.0,3,299,3,"['RPG', 'Indie']","['PC', 'Apple Macintosh']",Singleplayer,3,291,1,1,5,1,"['PC', 'Apple Macintosh']","['RPG', 'Indie']","(-0.001, 17.0]","['RPG', 'Indie']"
The Charnel House Trilogy,2015-04-16,3.71,17,299,17,"['Adventure', 'Indie']",['PC'],Singleplayer,8,273,15,3,2,1,['PC'],"['Adventure', 'Indie']","(-0.001, 17.0]","['Adventure', 'Indie']"
Pajama Sam: No Need to Hide When It's Dark Outside,1996-01-01,4.1,30,299,31,"['Adventure', 'Casual', 'Educational', 'Family']","['PC', 'iOS', 'Android', 'Apple Macintosh', 'Linux']",Singleplayer,11,234,36,11,7,1,"['PC', 'iOS', 'Android', 'Apple Macintosh', 'Linux']","['Adventure', 'Casual', 'Educational', 'Family']","(17.0, 44.0]","['Adventure', 'Casual', 'Educational', 'Family']"
RACE On,2009-10-06,4.0,9,299,9,['Racing'],['PC'],Both,7,285,4,2,1,1,['PC'],['Racing'],"(-0.001, 17.0]",['Racing']
Zombie Playground,2016-10-31,1.78,9,299,9,"['Action', 'Adventure', 'RPG', 'Indie']","['PC', 'Apple Macintosh']",Singleplayer,8,285,1,1,5,1,"['PC', 'Apple Macintosh']","['Action', 'Adventure', 'RPG', 'Indie']","(-0.001, 17.0]","['Action', 'Adventure', 'RPG', 'Indie']"
SAMURAI SHODOWN II,1994-10-27,3.32,36,299,37,"['Action', 'Arcade', 'Casual', 'Fighting']","['PC', 'PlayStation', 'Xbox', 'iOS', 'Android', 'Apple Macintosh', 'Linux', 'Nintendo', 'Neo Geo']",Both,48,199,24,5,22,1,"['PC', 'PlayStation', 'Xbox', 'iOS', 'Android', 'Apple Macintosh', 'Linux', 'Nintendo', 'Neo Geo']","['Action', 'Arcade', 'Casual', 'Fighting']","(17.0, 44.0]","['Action', 'Arcade', 'Casual', 'Fighting']"
Trillion: God of Destruction,2015-07-23,2.89,17,299,18,"['RPG', 'Strategy']","['PC', 'PlayStation']",Singleplayer,14,269,4,7,5,1,"['PC', 'PlayStation']","['RPG', 'Strategy']","(-0.001, 17.0]","['RPG', 'Strategy']"
MegaTagmension Blanc + Neptune VS Zombies,2015-10-15,3.12,26,299,26,"['Action', 'RPG']","['PC', 'PlayStation']",Both,29,251,4,8,5,2,"['PC', 'PlayStation']","['Action', 'RPG']","(17.0, 44.0]","['Action', 'RPG']"
Super Monsters’n Girls,2021-05-02,4.16,54,298,55,['Platformer'],['PC'],Other,21,194,2,47,3,31,['PC'],['Platformer'],"(44.0, 128.0]",['Platformer']
Xenoblade Chronicles 2: Torna ~ The Golden Country,2018-09-14,4.37,90,298,91,['RPG'],['Nintendo'],Other,56,41,97,76,14,14,['Nintendo'],['RPG'],"(44.0, 128.0]",['RPG']
Wii Sports Resort,2009-07-26,4.22,142,298,144,['Sports'],['Nintendo'],Other,8,55,146,7,75,7,['Nintendo'],['Sports'],"(128.0, 373.0]",['Sports']
Army Men RTS,2002-03-27,3.77,30,298,31,"['Action', 'Strategy']","['PC', 'PlayStation', 'Nintendo']",Both,8,252,23,6,9,1,"['PC', 'PlayStation', 'Nintendo']","['Action', 'Strategy']","(17.0, 44.0]","['Action', 'Strategy']"
Another Perspective,2014-08-08,2.83,12,298,12,"['Adventure', 'Indie']",['PC'],Singleplayer,15,275,5,1,2,1,['PC'],"['Adventure', 'Indie']","(-0.001, 17.0]","['Adventure', 'Indie']"
Tex Murphy: Mean Streets,2014-06-12,3.0,9,298,9,"['Action', 'Adventure']","['PC', 'Apple Macintosh', 'Linux']",Singleplayer,15,275,3,3,1,1,"['PC', 'Apple Macintosh', 'Linux']","['Action', 'Adventure']","(-0.001, 17.0]","['Action', 'Adventure']"
Driver Booster 3 for STEAM,2015-10-28,1.92,12,298,12,[],['PC'],Other,1,294,1,1,2,1,['PC'],[],"(-0.001, 17.0]",['Unknown']
Total Extreme Wrestling,2015-03-19,2.89,9,298,9,"['Simulation', 'Sports']",['PC'],Singleplayer,6,286,1,1,5,1,['PC'],"['Simulation', 'Sports']","(-0.001, 17.0]","['Simulation', 'Sports']"
Death's Hangover,2017-01-20,2.87,15,298,15,"['Action', 'Casual', 'Indie']",['PC'],Singleplayer,8,280,4,3,3,1,['PC'],"['Action', 'Casual', 'Indie']","(-0.001, 17.0]","['Action', 'Casual', 'Indie']"
Pure Pool,2014-07-29,3.24,29,298,29,"['Simulation', 'Sports', 'Casual']","['PC', 'PlayStation', 'Xbox', 'Nintendo']",Both,2,268,7,2,13,6,"['PC', 'PlayStation', 'Xbox', 'Nintendo']","['Simulation', 'Sports', 'Casual']","(17.0, 44.0]","['Simulation', 'Sports', 'Casual']"
Major Mayhem,2011-10-21,3.29,14,298,14,"['Action', 'Adventure', 'Simulation', 'Casual', 'Indie']","['PC', 'iOS', 'Android', 'Apple Macintosh', 'Linux']",Singleplayer,4,281,7,2,4,1,"['PC', 'iOS', 'Android', 'Apple Macintosh', 'Linux']","['Action', 'Adventure', 'Simulation', 'Casual', 'Indie']","(-0.001, 17.0]","['Action', 'Adventure', 'Simulation', 'Casual', 'Indie']"
Black Myth: Wu Kong,2024-08-19,4.26,40,297,42,"['Action', 'Adventure', 'RPG']","['PC', 'PlayStation']",Singleplayer,20,179,33,56,5,4,"['PC', 'PlayStation']","['Action', 'Adventure', 'RPG']","(17.0, 44.0]","['Action', 'Adventure', 'RPG']"
Octopath Traveler 2,2023-02-24,4.41,25,297,27,['Strategy'],"['PC', 'PlayStation', 'Nintendo']",Other,47,47,25,153,14,11,"['PC', 'PlayStation', 'Nintendo']",['Strategy'],"(17.0, 44.0]",['Strategy']
College Bound - Episode 1,2021-06-03,3.47,16,297,17,"['Casual', 'Indie']","['PC', 'Apple Macintosh', 'Linux']",Singleplayer,5,272,10,9,1,1,"['PC', 'Apple Macintosh', 'Linux']","['Casual', 'Indie']","(-0.001, 17.0]","['Casual', 'Indie']"
Bug Fables: The Everlasting Sapling,2019-11-20,4.06,18,297,18,"['Action', 'Adventure', 'RPG', 'Strategy', 'Indie']","['PC', 'PlayStation', 'Xbox', 'Nintendo']",Singleplayer,18,222,12,26,11,8,"['PC', 'PlayStation', 'Xbox', 'Nintendo']","['Action', 'Adventure', 'RPG', 'Strategy', 'Indie']","(17.0, 44.0]","['Action', 'Adventure', 'RPG', 'Strategy', 'Indie']"
Recompile,2021-08-19,2.76,29,297,29,"['Action', 'Adventure', 'Indie']","['PC', 'PlayStation', 'Xbox']",Singleplayer,19,231,9,13,25,1,"['PC', 'PlayStation', 'Xbox']","['Action', 'Adventure', 'Indie']","(17.0, 44.0]","['Action', 'Adventure', 'Indie']"
Kynseed,2022-12-06,3.33,24,297,24,"['Adventure', 'RPG', 'Simulation', 'Indie']",['PC'],Singleplayer,32,191,2,56,12,4,['PC'],"['Adventure', 'RPG', 'Simulation', 'Indie']","(17.0, 44.0]","['Adventure', 'RPG', 'Simulation', 'Indie']"
东方大战争 ~ Touhou Big Big Battle,2018-09-07,2.29,17,297,17,"['Strategy', 'Casual', 'Indie']",['PC'],Both,9,280,1,2,5,1,['PC'],"['Strategy', 'Casual', 'Indie']","(-0.001, 17.0]","['Strategy', 'Casual', 'Indie']"
The Long Reach,2018-03-13,3.36,28,297,28,"['Action', 'Adventure', 'Indie']","['PC', 'PlayStation', 'Xbox', 'Apple Macintosh', 'Linux', 'Nintendo']",Singleplayer,18,243,17,12,6,1,"['PC', 'PlayStation', 'Xbox', 'Apple Macintosh', 'Linux', 'Nintendo']","['Action', 'Adventure', 'Indie']","(17.0, 44.0]","['Action', 'Adventure', 'Indie']"
StarCraft: Remastered,2017-08-14,4.37,108,297,109,['Strategy'],"['PC', 'Apple Macintosh']",Both,52,65,69,62,32,17,"['PC', 'Apple Macintosh']",['Strategy'],"(44.0, 128.0]",['Strategy']
Ace Combat 6: Fires of Liberation,2007-10-23,3.67,48,297,49,"['Action', 'Shooter']",['Xbox'],Other,10,228,27,9,20,3,['Xbox'],"['Action', 'Shooter']","(44.0, 128.0]","['Action', 'Shooter']"
GundeadliGne,2011-09-27,3.0,13,297,13,"['Action', 'Indie']",['PC'],Singleplayer,7,285,1,1,4,1,['PC'],"['Action', 'Indie']","(-0.001, 17.0]","['Action', 'Indie']"
Particulars,2014-11-19,0.0,3,297,3,['Indie'],"['PC', 'Apple Macintosh', 'Linux']",Singleplayer,2,294,1,1,1,1,"['PC', 'Apple Macintosh', 'Linux']",['Indie'],"(-0.001, 17.0]",['Indie']
theHunter: Primal,2015-03-31,2.67,12,297,12,"['Action', 'Adventure', 'Simulation']",['PC'],Both,10,269,3,6,9,1,['PC'],"['Action', 'Adventure', 'Simulation']","(-0.001, 17.0]","['Action', 'Adventure', 'Simulation']"
theBlu,2016-04-05,3.15,13,297,13,"['Adventure', 'Simulation', 'Casual', 'Indie']",['PC'],Singleplayer,7,278,10,1,1,1,['PC'],"['Adventure', 'Simulation', 'Casual', 'Indie']","(-0.001, 17.0]","['Adventure', 'Simulation', 'Casual', 'Indie']"
VoidExpanse,2015-04-02,2.86,14,297,14,"['Action', 'RPG', 'Strategy', 'Simulation', 'Indie']","['PC', 'Apple Macintosh', 'Linux']",Both,11,280,1,1,4,1,"['PC', 'Apple Macintosh', 'Linux']","['Action', 'RPG', 'Strategy', 'Simulation', 'Indie']","(-0.001, 17.0]","['Action', 'RPG', 'Strategy', 'Simulation', 'Indie']"
Bierzerkers,2016-02-25,1.75,8,297,8,"['Action', 'Indie']",['PC'],Both,6,286,1,1,5,1,['PC'],"['Action', 'Indie']","(-0.001, 17.0]","['Action', 'Indie']"
Riptide GP: Renegade,2016-07-26,3.18,37,297,38,"['Action', 'Racing']","['PC', 'PlayStation', 'Xbox', 'iOS', 'Android', 'Nintendo']",Both,7,259,9,5,15,2,"['PC', 'PlayStation', 'Xbox', 'iOS', 'Android', 'Nintendo']","['Action', 'Racing']","(17.0, 44.0]","['Action', 'Racing']"
Fall of Porcupine: Prologue,2022-08-23,0.0,3,296,3,[],['PC'],Other,20,270,2,3,2,1,['PC'],[],"(-0.001, 17.0]",['Unknown']
Evil Dead: The Game,2022-05-13,3.0,32,296,34,['Action'],"['PC', 'PlayStation', 'Xbox', 'Nintendo']",Multiplayer,79,120,11,50,31,5,"['PC', 'PlayStation', 'Xbox', 'Nintendo']",['Action'],"(17.0, 44.0]",['Action']
Assassin's Creed Chronicles,2016-02-09,2.96,67,296,68,"['Action', 'Adventure']","['PC', 'PlayStation', 'Xbox']",Other,44,122,50,41,37,2,"['PC', 'PlayStation', 'Xbox']","['Action', 'Adventure']","(44.0, 128.0]","['Action', 'Adventure']"
Seek Girl,2019-01-25,3.5,17,296,18,['Indie'],['PC'],Singleplayer,13,263,17,3,2,1,['PC'],['Indie'],"(-0.001, 17.0]",['Indie']
Icons: Combat Arena,2018-07-12,0.0,4,296,4,['Indie'],['PC'],Both,8,291,1,1,5,1,['PC'],['Indie'],"(-0.001, 17.0]",['Indie']
Star Fox 64 (1997),1997-04-27,4.29,125,296,129,"['Action', 'Shooter']",['Nintendo'],Both,18,69,147,27,29,6,['Nintendo'],"['Action', 'Shooter']","(44.0, 128.0]","['Action', 'Shooter']"
Black Mirror (2017),2017-11-28,2.75,62,296,63,['Adventure'],"['PC', 'PlayStation', 'Xbox', 'Apple Macintosh', 'Linux']",Other,16,209,44,16,11,1,"['PC', 'PlayStation', 'Xbox', 'Apple Macintosh', 'Linux']",['Adventure'],"(44.0, 128.0]",['Adventure']
Vaporum,2017-09-27,3.46,34,296,35,"['Action', 'Adventure', 'RPG', 'Indie']","['PC', 'PlayStation', 'Xbox', 'Nintendo']",Singleplayer,20,226,16,20,11,3,"['PC', 'PlayStation', 'Xbox', 'Nintendo']","['Action', 'Adventure', 'RPG', 'Indie']","(17.0, 44.0]","['Action', 'Adventure', 'RPG', 'Indie']"
Luna Online: Reborn,2017-10-17,0.0,3,296,4,"['Adventure', 'RPG', 'Casual', 'Massively Multiplayer']",['PC'],Multiplayer,1,292,1,2,1,1,['PC'],"['Adventure', 'RPG', 'Casual', 'Massively Multiplayer']","(-0.001, 17.0]","['Adventure', 'RPG', 'Casual', 'Massively Multiplayer']"
Forgotten Realms: Demon Stone,2004-12-07,3.16,42,296,43,"['Action', 'RPG']","['PC', 'PlayStation', 'Xbox']",Singleplayer,35,203,29,18,10,1,"['PC', 'PlayStation', 'Xbox']","['Action', 'RPG']","(17.0, 44.0]","['Action', 'RPG']"
3SwitcheD,2012-03-29,2.33,6,296,6,"['Casual', 'Indie']","['PC', 'Apple Macintosh']",Singleplayer,9,284,1,1,3,1,"['PC', 'Apple Macintosh']","['Casual', 'Indie']","(-0.001, 17.0]","['Casual', 'Indie']"
Small Town Terrors: Livingston,2016-01-18,0.0,4,296,4,"['Adventure', 'Casual']",['PC'],Singleplayer,7,286,2,1,1,1,['PC'],"['Adventure', 'Casual']","(-0.001, 17.0]","['Adventure', 'Casual']"
Absent,2015-08-31,0.0,4,296,4,['Adventure'],['PC'],Both,8,290,4,2,2,1,['PC'],['Adventure'],"(-0.001, 17.0]",['Adventure']
Dear RED - Extended,2016-04-12,2.0,10,296,11,"['RPG', 'Indie']",['PC'],Singleplayer,6,281,4,1,3,1,['PC'],"['RPG', 'Indie']","(-0.001, 17.0]","['RPG', 'Indie']"
Hello Charlotte,2016-11-21,4.0,29,296,29,"['Adventure', 'RPG', 'Indie']",['PC'],Singleplayer,13,236,31,13,3,1,['PC'],"['Adventure', 'RPG', 'Indie']","(17.0, 44.0]","['Adventure', 'RPG', 'Indie']"
ePic Character Generator,2015-11-05,0.0,4,296,4,[],['PC'],Other,2,292,2,1,2,1,['PC'],[],"(-0.001, 17.0]",['Unknown']
Runbow,2015-08-27,3.26,37,296,39,"['Action', 'Adventure', 'Racing', 'Casual', 'Indie']","['PC', 'PlayStation', 'Xbox', 'Nintendo']",Both,54,198,10,8,23,3,"['PC', 'PlayStation', 'Xbox', 'Nintendo']","['Action', 'Adventure', 'Racing', 'Casual', 'Indie']","(17.0, 44.0]","['Action', 'Adventure', 'Racing', 'Casual', 'Indie']"
Drakengard 3,2013-12-19,4.01,70,296,72,"['Action', 'RPG']",['PlayStation'],Other,35,134,68,40,13,6,['PlayStation'],"['Action', 'RPG']","(44.0, 128.0]","['Action', 'RPG']"
Happy Dungeons,2016-10-05,2.95,38,296,39,[],"['PlayStation', 'Xbox']",Multiplayer,12,263,5,1,15,1,"['PlayStation', 'Xbox']",[],"(17.0, 44.0]",['Unknown']
Berserk and the Band of the Hawk,2016-10-27,3.09,54,296,54,['Action'],"['PC', 'PlayStation']",Singleplayer,11,207,29,21,23,5,"['PC', 'PlayStation']",['Action'],"(44.0, 128.0]",['Action']
The Thaumaturge,2024-03-04,3.9,48,295,50,"['Adventure', 'RPG']",['PC'],Singleplayer,38,88,36,108,18,7,['PC'],"['Adventure', 'RPG']","(44.0, 128.0]","['Adventure', 'RPG']"
Ys IX: Monstrum Nox,2021-02-05,3.91,32,295,32,"['Action', 'Adventure', 'RPG']","['PC', 'PlayStation', 'Nintendo']",Singleplayer,21,176,24,58,11,5,"['PC', 'PlayStation', 'Nintendo']","['Action', 'Adventure', 'RPG']","(17.0, 44.0]","['Action', 'Adventure', 'RPG']"
The Almost Gone,2020-06-25,3.24,20,295,21,"['Adventure', 'Indie', 'Puzzle']","['PC', 'iOS', 'Apple Macintosh', 'Nintendo']",Singleplayer,39,201,20,29,6,1,"['PC', 'iOS', 'Apple Macintosh', 'Nintendo']","['Adventure', 'Indie', 'Puzzle']","(17.0, 44.0]","['Adventure', 'Indie', 'Puzzle']"
Project Lucie,2017-12-14,0.0,4,295,5,"['Adventure', 'Indie']",['PC'],Singleplayer,9,284,1,1,1,1,['PC'],"['Adventure', 'Indie']","(-0.001, 17.0]","['Adventure', 'Indie']"
Holyday City: Reloaded,2017-12-15,1.96,27,295,27,"['Strategy', 'Simulation', 'Casual', 'Indie']","['PC', 'Apple Macintosh']",Singleplayer,3,275,2,2,13,1,"['PC', 'Apple Macintosh']","['Strategy', 'Simulation', 'Casual', 'Indie']","(17.0, 44.0]","['Strategy', 'Simulation', 'Casual', 'Indie']"
3079,2011-10-23,1.88,8,295,8,"['Action', 'Shooter', 'RPG', 'Indie']","['PC', 'Apple Macintosh', 'Linux']",Both,2,282,2,3,6,1,"['PC', 'Apple Macintosh', 'Linux']","['Action', 'Shooter', 'RPG', 'Indie']","(-0.001, 17.0]","['Action', 'Shooter', 'RPG', 'Indie']"
Dr. Mario,1990-07-27,3.88,126,295,127,['Puzzle'],['Nintendo'],Both,12,80,82,13,103,5,['Nintendo'],['Puzzle'],"(44.0, 128.0]",['Puzzle']
Curse of Mermos,2015-06-23,0.0,4,295,4,"['Action', 'Indie']",['PC'],Both,3,288,1,1,2,1,['PC'],"['Action', 'Indie']","(-0.001, 17.0]","['Action', 'Indie']"
Gundemonium Recollection,2011-09-27,3.2,15,295,15,"['Action', 'Indie']",['PC'],Singleplayer,7,280,2,2,4,1,['PC'],"['Action', 'Indie']","(-0.001, 17.0]","['Action', 'Indie']"
Wishmaster,2016-01-21,1.94,17,295,17,"['Casual', 'Indie']",['PC'],Singleplayer,8,281,4,1,2,1,['PC'],"['Casual', 'Indie']","(-0.001, 17.0]","['Casual', 'Indie']"
Ubersoldier II,2008-07-22,3.04,26,295,26,['Action'],['PC'],Singleplayer,11,253,22,5,3,1,['PC'],['Action'],"(17.0, 44.0]",['Action']
Hearts of Iron 2 Complete,2009-01-23,3.43,21,295,21,['Strategy'],['PC'],Both,16,249,12,8,9,1,['PC'],['Strategy'],"(17.0, 44.0]",['Strategy']
Ship Simulator Extremes,2010-08-27,2.12,16,295,16,['Simulation'],['PC'],Both,8,279,1,1,5,1,['PC'],['Simulation'],"(-0.001, 17.0]",['Simulation']
A Wizard's Lizard,2014-01-22,2.87,15,295,15,"['Action', 'RPG', 'Indie']","['PC', 'Apple Macintosh', 'Linux']",Singleplayer,13,269,2,2,8,1,"['PC', 'Apple Macintosh', 'Linux']","['Action', 'RPG', 'Indie']","(-0.001, 17.0]","['Action', 'RPG', 'Indie']"
Skyshine's BEDLAM,2015-09-16,2.96,28,295,28,"['Action', 'Strategy', 'Indie']","['PC', 'Apple Macintosh']",Singleplayer,11,269,3,2,9,1,"['PC', 'Apple Macintosh']","['Action', 'Strategy', 'Indie']","(17.0, 44.0]","['Action', 'Strategy', 'Indie']"
eXperience 112,2014-10-24,2.94,16,295,16,['Adventure'],['PC'],Singleplayer,8,277,2,3,5,1,['PC'],['Adventure'],"(-0.001, 17.0]",['Adventure']
PHAT STACKS,2016-11-29,1.89,9,295,9,"['Action', 'Casual', 'Indie']",['PC'],Singleplayer,2,292,1,1,2,1,['PC'],"['Action', 'Casual', 'Indie']","(-0.001, 17.0]","['Action', 'Casual', 'Indie']"
"That Dragon, Cancer",2016-01-11,3.6,47,295,48,"['Adventure', 'Simulation', 'Indie']","['PC', 'iOS', 'Android', 'Apple Macintosh', 'Linux']",Singleplayer,23,182,42,43,5,1,"['PC', 'iOS', 'Android', 'Apple Macintosh', 'Linux']","['Adventure', 'Simulation', 'Indie']","(44.0, 128.0]","['Adventure', 'Simulation', 'Indie']"
Lucy -The Eternity She Wished For-,2016-02-28,3.97,34,295,34,"['Simulation', 'Casual', 'Indie']",['PC'],Singleplayer,20,235,30,7,3,1,['PC'],"['Simulation', 'Casual', 'Indie']","(17.0, 44.0]","['Simulation', 'Casual', 'Indie']"
Disney•Pixar Cars,2006-06-06,3.9,69,295,70,"['Adventure', 'Racing']","['PC', 'PlayStation', 'Xbox', 'Nintendo']",Singleplayer,20,150,73,17,35,1,"['PC', 'PlayStation', 'Xbox', 'Nintendo']","['Adventure', 'Racing']","(44.0, 128.0]","['Adventure', 'Racing']"
Sphere III: Enchanted World,2015-12-02,2.73,11,295,11,"['Action', 'RPG', 'Massively Multiplayer']",['PC'],Multiplayer,1,291,1,1,2,1,['PC'],"['Action', 'RPG', 'Massively Multiplayer']","(-0.001, 17.0]","['Action', 'RPG', 'Massively Multiplayer']"
Wildlife Park 3,2014-05-12,2.25,8,295,8,"['Strategy', 'Simulation', 'Casual', 'Indie']",['PC'],Singleplayer,12,280,1,2,1,1,['PC'],"['Strategy', 'Simulation', 'Casual', 'Indie']","(-0.001, 17.0]","['Strategy', 'Simulation', 'Casual', 'Indie']"
Bot Vice,2016-07-11,3.17,11,295,12,"['Action', 'Adventure', 'Indie']","['PC', 'Apple Macintosh', 'Linux', 'Nintendo']",Singleplayer,15,268,2,5,4,1,"['PC', 'Apple Macintosh', 'Linux', 'Nintendo']","['Action', 'Adventure', 'Indie']","(-0.001, 17.0]","['Action', 'Adventure', 'Indie']"
Overload Playable Teaser 2.0,2016-03-07,3.0,10,295,10,['Action'],"['PC', 'Apple Macintosh', 'Linux']",Singleplayer,6,282,4,1,3,1,"['PC', 'Apple Macintosh', 'Linux']",['Action'],"(-0.001, 17.0]",['Action']
Cold War,2014-01-08,3.52,23,295,23,['Action'],['PC'],Singleplayer,6,265,14,4,5,1,['PC'],['Action'],"(17.0, 44.0]",['Action']
Steel Division: Normandy 44,2017-05-23,3.88,26,295,26,"['Action', 'Strategy', 'Simulation']",['PC'],Both,10,240,11,19,12,3,['PC'],"['Action', 'Strategy', 'Simulation']","(17.0, 44.0]","['Action', 'Strategy', 'Simulation']"
Linger in Shadows,2008-10-09,2.74,39,295,39,['Action'],['PlayStation'],Other,4,236,41,5,9,1,['PlayStation'],['Action'],"(17.0, 44.0]",['Action']
Rocket Knight,2010-05-11,2.69,16,295,16,"['Action', 'Shooter', 'Arcade', 'Platformer']","['PC', 'PlayStation', 'Xbox']",Other,7,263,9,7,7,2,"['PC', 'PlayStation', 'Xbox']","['Action', 'Shooter', 'Arcade', 'Platformer']","(-0.001, 17.0]","['Action', 'Shooter', 'Arcade', 'Platformer']"
Little Deviants,2012-02-14,2.58,24,295,24,"['Action', 'Shooter', 'Arcade']",['PlayStation'],Other,15,248,6,2,24,1,['PlayStation'],"['Action', 'Shooter', 'Arcade']","(17.0, 44.0]","['Action', 'Shooter', 'Arcade']"
Young Souls,2022-03-10,3.4,29,294,30,"['Action', 'Adventure', 'RPG', 'Indie']","['PC', 'PlayStation', 'Xbox', 'Nintendo']",Both,19,201,11,40,19,4,"['PC', 'PlayStation', 'Xbox', 'Nintendo']","['Action', 'Adventure', 'RPG', 'Indie']","(17.0, 44.0]","['Action', 'Adventure', 'RPG', 'Indie']"
WWE 2K20,2019-10-22,2.32,62,294,66,"['Simulation', 'Sports']","['PC', 'PlayStation', 'Xbox']",Both,4,232,15,12,27,4,"['PC', 'PlayStation', 'Xbox']","['Simulation', 'Sports']","(44.0, 128.0]","['Simulation', 'Sports']"
New Frontier,2019-07-25,2.56,16,294,16,"['RPG', 'Massively Multiplayer', 'Indie']",['PC'],Multiplayer,9,274,1,5,5,1,['PC'],"['RPG', 'Massively Multiplayer', 'Indie']","(-0.001, 17.0]","['RPG', 'Massively Multiplayer', 'Indie']"
